item,condition,critical_region
5837,MINUS_FILLER_MINUS_GAP,you
5838,PLUS_FILLER_PLUS_GAP,soon
5838,MINUS_FILLER_PLUS_GAP,soon
5838,PLUS_FILLER_MINUS_GAP,us
5838,MINUS_FILLER_MINUS_GAP,us
5839,PLUS_FILLER_PLUS_GAP,eventually
5839,MINUS_FILLER_PLUS_GAP,eventually
5839,PLUS_FILLER_MINUS_GAP,Kim
5839,MINUS_FILLER_MINUS_GAP,Kim
5840,PLUS_FILLER_PLUS_GAP,eventually
5840,MINUS_FILLER_PLUS_GAP,eventually
5840,PLUS_FILLER_MINUS_GAP,you
5840,MINUS_FILLER_MINUS_GAP,you
5841,PLUS_FILLER_PLUS_GAP,eventually
5841,MINUS_FILLER_PLUS_GAP,eventually
5841,PLUS_FILLER_MINUS_GAP,us
5841,MINUS_FILLER_MINUS_GAP,us
5842,PLUS_FILLER_PLUS_GAP,eventually
5842,MINUS_FILLER_PLUS_GAP,eventually
5842,PLUS_FILLER_MINUS_GAP,Kim
5842,MINUS_FILLER_MINUS_GAP,Kim
5843,PLUS_FILLER_PLUS_GAP,eventually
5843,MINUS_FILLER_PLUS_GAP,eventually
5843,PLUS_FILLER_MINUS_GAP,you
5843,MINUS_FILLER_MINUS_GAP,you
5844,PLUS_FILLER_PLUS_GAP,eventually
5844,MINUS_FILLER_PLUS_GAP,eventually
5844,PLUS_FILLER_MINUS_GAP,us
5844,MINUS_FILLER_MINUS_GAP,us
5845,PLUS_FILLER_PLUS_GAP,soon
5845,MINUS_FILLER_PLUS_GAP,soon
5845,PLUS_FILLER_MINUS_GAP,Kim
5845,MINUS_FILLER_MINUS_GAP,Kim
5846,PLUS_FILLER_PLUS_GAP,soon
5846,MINUS_FILLER_PLUS_GAP,soon
5846,PLUS_FILLER_MINUS_GAP,you
5846,MINUS_FILLER_MINUS_GAP,you
5847,PLUS_FILLER_PLUS_GAP,soon
5847,MINUS_FILLER_PLUS_GAP,soon
5847,PLUS_FILLER_MINUS_GAP,us
5847,MINUS_FILLER_MINUS_GAP,us
5848,PLUS_FILLER_PLUS_GAP,soon
5848,MINUS_FILLER_PLUS_GAP,soon
5848,PLUS_FILLER_MINUS_GAP,Kim
5848,MINUS_FILLER_MINUS_GAP,Kim
5849,PLUS_FILLER_PLUS_GAP,soon
5849,MINUS_FILLER_PLUS_GAP,soon
5849,PLUS_FILLER_MINUS_GAP,you
5849,MINUS_FILLER_MINUS_GAP,you
5850,PLUS_FILLER_PLUS_GAP,soon
5850,MINUS_FILLER_PLUS_GAP,soon
5850,PLUS_FILLER_MINUS_GAP,us
5850,MINUS_FILLER_MINUS_GAP,us
5851,PLUS_FILLER_PLUS_GAP,eventually
5851,MINUS_FILLER_PLUS_GAP,eventually
5851,PLUS_FILLER_MINUS_GAP,Kim
5851,MINUS_FILLER_MINUS_GAP,Kim
5852,PLUS_FILLER_PLUS_GAP,eventually
5852,MINUS_FILLER_PLUS_GAP,eventually
5852,PLUS_FILLER_MINUS_GAP,us
5852,MINUS_FILLER_MINUS_GAP,us
5853,PLUS_FILLER_PLUS_GAP,eventually
5853,MINUS_FILLER_PLUS_GAP,eventually
5853,PLUS_FILLER_MINUS_GAP,you
5853,MINUS_FILLER_MINUS_GAP,you
5854,PLUS_FILLER_PLUS_GAP,eventually
5854,MINUS_FILLER_PLUS_GAP,eventually
5854,PLUS_FILLER_MINUS_GAP,Kim
5854,MINUS_FILLER_MINUS_GAP,Kim
5855,PLUS_FILLER_PLUS_GAP,eventually
5855,MINUS_FILLER_PLUS_GAP,eventually
5855,PLUS_FILLER_MINUS_GAP,us
5855,MINUS_FILLER_MINUS_GAP,us
5856,PLUS_FILLER_PLUS_GAP,eventually
5856,MINUS_FILLER_PLUS_GAP,eventually
5856,PLUS_FILLER_MINUS_GAP,you
5856,MINUS_FILLER_MINUS_GAP,you
5857,PLUS_FILLER_PLUS_GAP,soon
5857,MINUS_FILLER_PLUS_GAP,soon
5857,PLUS_FILLER_MINUS_GAP,Kim
5857,MINUS_FILLER_MINUS_GAP,Kim
5858,PLUS_FILLER_PLUS_GAP,soon
5858,MINUS_FILLER_PLUS_GAP,soon
5858,PLUS_FILLER_MINUS_GAP,us
5858,MINUS_FILLER_MINUS_GAP,us
5859,PLUS_FILLER_PLUS_GAP,soon
5859,MINUS_FILLER_PLUS_GAP,soon
5859,PLUS_FILLER_MINUS_GAP,you
5859,MINUS_FILLER_MINUS_GAP,you
5860,PLUS_FILLER_PLUS_GAP,soon
5860,MINUS_FILLER_PLUS_GAP,soon
5860,PLUS_FILLER_MINUS_GAP,Kim
5860,MINUS_FILLER_MINUS_GAP,Kim
5861,PLUS_FILLER_PLUS_GAP,soon
5861,MINUS_FILLER_PLUS_GAP,soon
5861,PLUS_FILLER_MINUS_GAP,us
5861,MINUS_FILLER_MINUS_GAP,us
5862,PLUS_FILLER_PLUS_GAP,soon
5862,MINUS_FILLER_PLUS_GAP,soon
5862,PLUS_FILLER_MINUS_GAP,you
5862,MINUS_FILLER_MINUS_GAP,you
5863,PLUS_FILLER_PLUS_GAP,eventually
5863,MINUS_FILLER_PLUS_GAP,eventually
5863,PLUS_FILLER_MINUS_GAP,us
5863,MINUS_FILLER_MINUS_GAP,us
5864,PLUS_FILLER_PLUS_GAP,eventually
5864,MINUS_FILLER_PLUS_GAP,eventually
5864,PLUS_FILLER_MINUS_GAP,Kim
5864,MINUS_FILLER_MINUS_GAP,Kim
5865,PLUS_FILLER_PLUS_GAP,eventually
5865,MINUS_FILLER_PLUS_GAP,eventually
5865,PLUS_FILLER_MINUS_GAP,you
5865,MINUS_FILLER_MINUS_GAP,you
5866,PLUS_FILLER_PLUS_GAP,eventually
5866,MINUS_FILLER_PLUS_GAP,eventually
5866,PLUS_FILLER_MINUS_GAP,us
5866,MINUS_FILLER_MINUS_GAP,us
5867,PLUS_FILLER_PLUS_GAP,eventually
5867,MINUS_FILLER_PLUS_GAP,eventually
5867,PLUS_FILLER_MINUS_GAP,Kim
5867,MINUS_FILLER_MINUS_GAP,Kim
5868,PLUS_FILLER_PLUS_GAP,eventually
5868,MINUS_FILLER_PLUS_GAP,eventually
5868,PLUS_FILLER_MINUS_GAP,you
5868,MINUS_FILLER_MINUS_GAP,you
5869,PLUS_FILLER_PLUS_GAP,soon
5869,MINUS_FILLER_PLUS_GAP,soon
5869,PLUS_FILLER_MINUS_GAP,Kim
5869,MINUS_FILLER_MINUS_GAP,Kim
5870,PLUS_FILLER_PLUS_GAP,soon
5870,MINUS_FILLER_PLUS_GAP,soon
5870,PLUS_FILLER_MINUS_GAP,us
5870,MINUS_FILLER_MINUS_GAP,us
5871,PLUS_FILLER_PLUS_GAP,soon
5871,MINUS_FILLER_PLUS_GAP,soon
5871,PLUS_FILLER_MINUS_GAP,you
5871,MINUS_FILLER_MINUS_GAP,you
5872,PLUS_FILLER_PLUS_GAP,soon
5872,MINUS_FILLER_PLUS_GAP,soon
5872,PLUS_FILLER_MINUS_GAP,Kim
5872,MINUS_FILLER_MINUS_GAP,Kim
5873,PLUS_FILLER_PLUS_GAP,soon
5873,MINUS_FILLER_PLUS_GAP,soon
5873,PLUS_FILLER_MINUS_GAP,us
5873,MINUS_FILLER_MINUS_GAP,us
5874,PLUS_FILLER_PLUS_GAP,soon
5874,MINUS_FILLER_PLUS_GAP,soon
5874,PLUS_FILLER_MINUS_GAP,you
5874,MINUS_FILLER_MINUS_GAP,you
5875,PLUS_FILLER_PLUS_GAP,eventually
5875,MINUS_FILLER_PLUS_GAP,eventually
5875,PLUS_FILLER_MINUS_GAP,Kim
5875,MINUS_FILLER_MINUS_GAP,Kim
5876,PLUS_FILLER_PLUS_GAP,eventually
5876,MINUS_FILLER_PLUS_GAP,eventually
5876,PLUS_FILLER_MINUS_GAP,you
5876,MINUS_FILLER_MINUS_GAP,you
5877,PLUS_FILLER_PLUS_GAP,eventually
5877,MINUS_FILLER_PLUS_GAP,eventually
5877,PLUS_FILLER_MINUS_GAP,us
5877,MINUS_FILLER_MINUS_GAP,us
5878,PLUS_FILLER_PLUS_GAP,eventually
5878,MINUS_FILLER_PLUS_GAP,eventually
5878,PLUS_FILLER_MINUS_GAP,Kim
5878,MINUS_FILLER_MINUS_GAP,Kim
5879,PLUS_FILLER_PLUS_GAP,eventually
5879,MINUS_FILLER_PLUS_GAP,eventually
5879,PLUS_FILLER_MINUS_GAP,you
5879,MINUS_FILLER_MINUS_GAP,you
5880,PLUS_FILLER_PLUS_GAP,eventually
5880,MINUS_FILLER_PLUS_GAP,eventually
5880,PLUS_FILLER_MINUS_GAP,us
5880,MINUS_FILLER_MINUS_GAP,us
5881,PLUS_FILLER_PLUS_GAP,soon
5881,MINUS_FILLER_PLUS_GAP,soon
5881,PLUS_FILLER_MINUS_GAP,you
5881,MINUS_FILLER_MINUS_GAP,you
5882,PLUS_FILLER_PLUS_GAP,soon
5882,MINUS_FILLER_PLUS_GAP,soon
5882,PLUS_FILLER_MINUS_GAP,us
5882,MINUS_FILLER_MINUS_GAP,us
5883,PLUS_FILLER_PLUS_GAP,soon
5883,MINUS_FILLER_PLUS_GAP,soon
5883,PLUS_FILLER_MINUS_GAP,Kim
5883,MINUS_FILLER_MINUS_GAP,Kim
5884,PLUS_FILLER_PLUS_GAP,soon
5884,MINUS_FILLER_PLUS_GAP,soon
5884,PLUS_FILLER_MINUS_GAP,you
5884,MINUS_FILLER_MINUS_GAP,you
5885,PLUS_FILLER_PLUS_GAP,soon
5885,MINUS_FILLER_PLUS_GAP,soon
5885,PLUS_FILLER_MINUS_GAP,us
5885,MINUS_FILLER_MINUS_GAP,us
5886,PLUS_FILLER_PLUS_GAP,soon
5886,MINUS_FILLER_PLUS_GAP,soon
5886,PLUS_FILLER_MINUS_GAP,Kim
5886,MINUS_FILLER_MINUS_GAP,Kim
5887,PLUS_FILLER_PLUS_GAP,eventually
5887,MINUS_FILLER_PLUS_GAP,eventually
5887,PLUS_FILLER_MINUS_GAP,Kim
5887,MINUS_FILLER_MINUS_GAP,Kim
5888,PLUS_FILLER_PLUS_GAP,eventually
5888,MINUS_FILLER_PLUS_GAP,eventually
5888,PLUS_FILLER_MINUS_GAP,you
5888,MINUS_FILLER_MINUS_GAP,you
5889,PLUS_FILLER_PLUS_GAP,eventually
5889,MINUS_FILLER_PLUS_GAP,eventually
5889,PLUS_FILLER_MINUS_GAP,us
5889,MINUS_FILLER_MINUS_GAP,us
5890,PLUS_FILLER_PLUS_GAP,eventually
5890,MINUS_FILLER_PLUS_GAP,eventually
5890,PLUS_FILLER_MINUS_GAP,Kim
5890,MINUS_FILLER_MINUS_GAP,Kim
5891,PLUS_FILLER_PLUS_GAP,eventually
5891,MINUS_FILLER_PLUS_GAP,eventually
5891,PLUS_FILLER_MINUS_GAP,you
5891,MINUS_FILLER_MINUS_GAP,you
5892,PLUS_FILLER_PLUS_GAP,eventually
5892,MINUS_FILLER_PLUS_GAP,eventually
5892,PLUS_FILLER_MINUS_GAP,us
5892,MINUS_FILLER_MINUS_GAP,us
5893,PLUS_FILLER_PLUS_GAP,soon
5893,MINUS_FILLER_PLUS_GAP,soon
5893,PLUS_FILLER_MINUS_GAP,us
5893,MINUS_FILLER_MINUS_GAP,us
5894,PLUS_FILLER_PLUS_GAP,soon
5894,MINUS_FILLER_PLUS_GAP,soon
5894,PLUS_FILLER_MINUS_GAP,you
5894,MINUS_FILLER_MINUS_GAP,you
5895,PLUS_FILLER_PLUS_GAP,soon
5895,MINUS_FILLER_PLUS_GAP,soon
5895,PLUS_FILLER_MINUS_GAP,Kim
5895,MINUS_FILLER_MINUS_GAP,Kim
5896,PLUS_FILLER_PLUS_GAP,soon
5896,MINUS_FILLER_PLUS_GAP,soon
5896,PLUS_FILLER_MINUS_GAP,us
5896,MINUS_FILLER_MINUS_GAP,us
5897,PLUS_FILLER_PLUS_GAP,soon
5897,MINUS_FILLER_PLUS_GAP,soon
5897,PLUS_FILLER_MINUS_GAP,you
5897,MINUS_FILLER_MINUS_GAP,you
5898,PLUS_FILLER_PLUS_GAP,soon
5898,MINUS_FILLER_PLUS_GAP,soon
5898,PLUS_FILLER_MINUS_GAP,Kim
5898,MINUS_FILLER_MINUS_GAP,Kim
5899,PLUS_FILLER_PLUS_GAP,eventually
5899,MINUS_FILLER_PLUS_GAP,eventually
5899,PLUS_FILLER_MINUS_GAP,us
5899,MINUS_FILLER_MINUS_GAP,us
5900,PLUS_FILLER_PLUS_GAP,eventually
5900,MINUS_FILLER_PLUS_GAP,eventually
5900,PLUS_FILLER_MINUS_GAP,Kim
5900,MINUS_FILLER_MINUS_GAP,Kim
5901,PLUS_FILLER_PLUS_GAP,eventually
5901,MINUS_FILLER_PLUS_GAP,eventually
5901,PLUS_FILLER_MINUS_GAP,you
5901,MINUS_FILLER_MINUS_GAP,you
5902,PLUS_FILLER_PLUS_GAP,eventually
5902,MINUS_FILLER_PLUS_GAP,eventually
5902,PLUS_FILLER_MINUS_GAP,us
5902,MINUS_FILLER_MINUS_GAP,us
5903,PLUS_FILLER_PLUS_GAP,eventually
5903,MINUS_FILLER_PLUS_GAP,eventually
5903,PLUS_FILLER_MINUS_GAP,Kim
5903,MINUS_FILLER_MINUS_GAP,Kim
5904,PLUS_FILLER_PLUS_GAP,eventually
5904,MINUS_FILLER_PLUS_GAP,eventually
5904,PLUS_FILLER_MINUS_GAP,you
5904,MINUS_FILLER_MINUS_GAP,you
5905,PLUS_FILLER_PLUS_GAP,soon
5905,MINUS_FILLER_PLUS_GAP,soon
5905,PLUS_FILLER_MINUS_GAP,you
5905,MINUS_FILLER_MINUS_GAP,you
5906,PLUS_FILLER_PLUS_GAP,soon
5906,MINUS_FILLER_PLUS_GAP,soon
5906,PLUS_FILLER_MINUS_GAP,Kim
5906,MINUS_FILLER_MINUS_GAP,Kim
5907,PLUS_FILLER_PLUS_GAP,soon
5907,MINUS_FILLER_PLUS_GAP,soon
5907,PLUS_FILLER_MINUS_GAP,us
5907,MINUS_FILLER_MINUS_GAP,us
5908,PLUS_FILLER_PLUS_GAP,soon
5908,MINUS_FILLER_PLUS_GAP,soon
5908,PLUS_FILLER_MINUS_GAP,you
5908,MINUS_FILLER_MINUS_GAP,you
5909,PLUS_FILLER_PLUS_GAP,soon
5909,MINUS_FILLER_PLUS_GAP,soon
5909,PLUS_FILLER_MINUS_GAP,Kim
5909,MINUS_FILLER_MINUS_GAP,Kim
5910,PLUS_FILLER_PLUS_GAP,soon
5910,MINUS_FILLER_PLUS_GAP,soon
5910,PLUS_FILLER_MINUS_GAP,us
5910,MINUS_FILLER_MINUS_GAP,us
5911,PLUS_FILLER_PLUS_GAP,eventually
5911,MINUS_FILLER_PLUS_GAP,eventually
5911,PLUS_FILLER_MINUS_GAP,Kim
5911,MINUS_FILLER_MINUS_GAP,Kim
5912,PLUS_FILLER_PLUS_GAP,eventually
5912,MINUS_FILLER_PLUS_GAP,eventually
5912,PLUS_FILLER_MINUS_GAP,you
5912,MINUS_FILLER_MINUS_GAP,you
5913,PLUS_FILLER_PLUS_GAP,eventually
5913,MINUS_FILLER_PLUS_GAP,eventually
5913,PLUS_FILLER_MINUS_GAP,us
5913,MINUS_FILLER_MINUS_GAP,us
5914,PLUS_FILLER_PLUS_GAP,eventually
5914,MINUS_FILLER_PLUS_GAP,eventually
5914,PLUS_FILLER_MINUS_GAP,Kim
5914,MINUS_FILLER_MINUS_GAP,Kim
5915,PLUS_FILLER_PLUS_GAP,eventually
5915,MINUS_FILLER_PLUS_GAP,eventually
5915,PLUS_FILLER_MINUS_GAP,you
5915,MINUS_FILLER_MINUS_GAP,you
5916,PLUS_FILLER_PLUS_GAP,eventually
5916,MINUS_FILLER_PLUS_GAP,eventually
5916,PLUS_FILLER_MINUS_GAP,us
5916,MINUS_FILLER_MINUS_GAP,us
5917,PLUS_FILLER_PLUS_GAP,soon
5917,MINUS_FILLER_PLUS_GAP,soon
5917,PLUS_FILLER_MINUS_GAP,you
5917,MINUS_FILLER_MINUS_GAP,you
5918,PLUS_FILLER_PLUS_GAP,soon
5918,MINUS_FILLER_PLUS_GAP,soon
5918,PLUS_FILLER_MINUS_GAP,Kim
5918,MINUS_FILLER_MINUS_GAP,Kim
5919,PLUS_FILLER_PLUS_GAP,soon
5919,MINUS_FILLER_PLUS_GAP,soon
5919,PLUS_FILLER_MINUS_GAP,us
5919,MINUS_FILLER_MINUS_GAP,us
5920,PLUS_FILLER_PLUS_GAP,soon
5920,MINUS_FILLER_PLUS_GAP,soon
5920,PLUS_FILLER_MINUS_GAP,you
5920,MINUS_FILLER_MINUS_GAP,you
5921,PLUS_FILLER_PLUS_GAP,soon
5921,MINUS_FILLER_PLUS_GAP,soon
5921,PLUS_FILLER_MINUS_GAP,Kim
5921,MINUS_FILLER_MINUS_GAP,Kim
5922,PLUS_FILLER_PLUS_GAP,soon
5922,MINUS_FILLER_PLUS_GAP,soon
5922,PLUS_FILLER_MINUS_GAP,us
5922,MINUS_FILLER_MINUS_GAP,us
5923,PLUS_FILLER_PLUS_GAP,eventually
5923,MINUS_FILLER_PLUS_GAP,eventually
5923,PLUS_FILLER_MINUS_GAP,Kim
5923,MINUS_FILLER_MINUS_GAP,Kim
5924,PLUS_FILLER_PLUS_GAP,eventually
5924,MINUS_FILLER_PLUS_GAP,eventually
5924,PLUS_FILLER_MINUS_GAP,you
5924,MINUS_FILLER_MINUS_GAP,you
5925,PLUS_FILLER_PLUS_GAP,eventually
5925,MINUS_FILLER_PLUS_GAP,eventually
5925,PLUS_FILLER_MINUS_GAP,us
5925,MINUS_FILLER_MINUS_GAP,us
5926,PLUS_FILLER_PLUS_GAP,eventually
5926,MINUS_FILLER_PLUS_GAP,eventually
5926,PLUS_FILLER_MINUS_GAP,Kim
5926,MINUS_FILLER_MINUS_GAP,Kim
5927,PLUS_FILLER_PLUS_GAP,eventually
5927,MINUS_FILLER_PLUS_GAP,eventually
5927,PLUS_FILLER_MINUS_GAP,you
5927,MINUS_FILLER_MINUS_GAP,you
5928,PLUS_FILLER_PLUS_GAP,eventually
5928,MINUS_FILLER_PLUS_GAP,eventually
5928,PLUS_FILLER_MINUS_GAP,us
5928,MINUS_FILLER_MINUS_GAP,us
5929,PLUS_FILLER_PLUS_GAP,soon
5929,MINUS_FILLER_PLUS_GAP,soon
5929,PLUS_FILLER_MINUS_GAP,Kim
5929,MINUS_FILLER_MINUS_GAP,Kim
5930,PLUS_FILLER_PLUS_GAP,soon
5930,MINUS_FILLER_PLUS_GAP,soon
5930,PLUS_FILLER_MINUS_GAP,you
5930,MINUS_FILLER_MINUS_GAP,you
5931,PLUS_FILLER_PLUS_GAP,soon
5931,MINUS_FILLER_PLUS_GAP,soon
5931,PLUS_FILLER_MINUS_GAP,us
5931,MINUS_FILLER_MINUS_GAP,us
5932,PLUS_FILLER_PLUS_GAP,soon
5932,MINUS_FILLER_PLUS_GAP,soon
5932,PLUS_FILLER_MINUS_GAP,Kim
5932,MINUS_FILLER_MINUS_GAP,Kim
5933,PLUS_FILLER_PLUS_GAP,soon
5933,MINUS_FILLER_PLUS_GAP,soon
5933,PLUS_FILLER_MINUS_GAP,you
5933,MINUS_FILLER_MINUS_GAP,you
5934,PLUS_FILLER_PLUS_GAP,soon
5934,MINUS_FILLER_PLUS_GAP,soon
5934,PLUS_FILLER_MINUS_GAP,us
5934,MINUS_FILLER_MINUS_GAP,us
5935,PLUS_FILLER_PLUS_GAP,eventually
5935,MINUS_FILLER_PLUS_GAP,eventually
5935,PLUS_FILLER_MINUS_GAP,you
5935,MINUS_FILLER_MINUS_GAP,you
5936,PLUS_FILLER_PLUS_GAP,eventually
5936,MINUS_FILLER_PLUS_GAP,eventually
5936,PLUS_FILLER_MINUS_GAP,us
5936,MINUS_FILLER_MINUS_GAP,us
5937,PLUS_FILLER_PLUS_GAP,eventually
5937,MINUS_FILLER_PLUS_GAP,eventually
5937,PLUS_FILLER_MINUS_GAP,Kim
5937,MINUS_FILLER_MINUS_GAP,Kim
5938,PLUS_FILLER_PLUS_GAP,eventually
5938,MINUS_FILLER_PLUS_GAP,eventually
5938,PLUS_FILLER_MINUS_GAP,you
5938,MINUS_FILLER_MINUS_GAP,you
5939,PLUS_FILLER_PLUS_GAP,eventually
5939,MINUS_FILLER_PLUS_GAP,eventually
5939,PLUS_FILLER_MINUS_GAP,us
5939,MINUS_FILLER_MINUS_GAP,us
5940,PLUS_FILLER_PLUS_GAP,eventually
5940,MINUS_FILLER_PLUS_GAP,eventually
5940,PLUS_FILLER_MINUS_GAP,Kim
5940,MINUS_FILLER_MINUS_GAP,Kim
5941,PLUS_FILLER_PLUS_GAP,soon
5941,MINUS_FILLER_PLUS_GAP,soon
5941,PLUS_FILLER_MINUS_GAP,Kim
5941,MINUS_FILLER_MINUS_GAP,Kim
5942,PLUS_FILLER_PLUS_GAP,soon
5942,MINUS_FILLER_PLUS_GAP,soon
5942,PLUS_FILLER_MINUS_GAP,us
5942,MINUS_FILLER_MINUS_GAP,us
5943,PLUS_FILLER_PLUS_GAP,soon
5943,MINUS_FILLER_PLUS_GAP,soon
5943,PLUS_FILLER_MINUS_GAP,you
5943,MINUS_FILLER_MINUS_GAP,you
5944,PLUS_FILLER_PLUS_GAP,soon
5944,MINUS_FILLER_PLUS_GAP,soon
5944,PLUS_FILLER_MINUS_GAP,Kim
5944,MINUS_FILLER_MINUS_GAP,Kim
5945,PLUS_FILLER_PLUS_GAP,soon
5945,MINUS_FILLER_PLUS_GAP,soon
5945,PLUS_FILLER_MINUS_GAP,us
5945,MINUS_FILLER_MINUS_GAP,us
5946,PLUS_FILLER_PLUS_GAP,soon
5946,MINUS_FILLER_PLUS_GAP,soon
5946,PLUS_FILLER_MINUS_GAP,you
5946,MINUS_FILLER_MINUS_GAP,you
5947,PLUS_FILLER_PLUS_GAP,eventually
5947,MINUS_FILLER_PLUS_GAP,eventually
5947,PLUS_FILLER_MINUS_GAP,you
5947,MINUS_FILLER_MINUS_GAP,you
5948,PLUS_FILLER_PLUS_GAP,eventually
5948,MINUS_FILLER_PLUS_GAP,eventually
5948,PLUS_FILLER_MINUS_GAP,Kim
5948,MINUS_FILLER_MINUS_GAP,Kim
5949,PLUS_FILLER_PLUS_GAP,eventually
5949,MINUS_FILLER_PLUS_GAP,eventually
5949,PLUS_FILLER_MINUS_GAP,us
5949,MINUS_FILLER_MINUS_GAP,us
5950,PLUS_FILLER_PLUS_GAP,eventually
5950,MINUS_FILLER_PLUS_GAP,eventually
5950,PLUS_FILLER_MINUS_GAP,you
5950,MINUS_FILLER_MINUS_GAP,you
5951,PLUS_FILLER_PLUS_GAP,eventually
5951,MINUS_FILLER_PLUS_GAP,eventually
5951,PLUS_FILLER_MINUS_GAP,Kim
5951,MINUS_FILLER_MINUS_GAP,Kim
5952,PLUS_FILLER_PLUS_GAP,eventually
5952,MINUS_FILLER_PLUS_GAP,eventually
5952,PLUS_FILLER_MINUS_GAP,us
5952,MINUS_FILLER_MINUS_GAP,us
5953,PLUS_FILLER_PLUS_GAP,soon
5953,MINUS_FILLER_PLUS_GAP,soon
5953,PLUS_FILLER_MINUS_GAP,us
5953,MINUS_FILLER_MINUS_GAP,us
5954,PLUS_FILLER_PLUS_GAP,soon
5954,MINUS_FILLER_PLUS_GAP,soon
5954,PLUS_FILLER_MINUS_GAP,you
5954,MINUS_FILLER_MINUS_GAP,you
5955,PLUS_FILLER_PLUS_GAP,soon
5955,MINUS_FILLER_PLUS_GAP,soon
5955,PLUS_FILLER_MINUS_GAP,Kim
5955,MINUS_FILLER_MINUS_GAP,Kim
5956,PLUS_FILLER_PLUS_GAP,soon
5956,MINUS_FILLER_PLUS_GAP,soon
5956,PLUS_FILLER_MINUS_GAP,us
5956,MINUS_FILLER_MINUS_GAP,us
5957,PLUS_FILLER_PLUS_GAP,soon
5957,MINUS_FILLER_PLUS_GAP,soon
5957,PLUS_FILLER_MINUS_GAP,you
5957,MINUS_FILLER_MINUS_GAP,you
5958,PLUS_FILLER_PLUS_GAP,soon
5958,MINUS_FILLER_PLUS_GAP,soon
5958,PLUS_FILLER_MINUS_GAP,Kim
5958,MINUS_FILLER_MINUS_GAP,Kim
5959,PLUS_FILLER_PLUS_GAP,eventually
5959,MINUS_FILLER_PLUS_GAP,eventually
5959,PLUS_FILLER_MINUS_GAP,us
5959,MINUS_FILLER_MINUS_GAP,us
5960,PLUS_FILLER_PLUS_GAP,eventually
5960,MINUS_FILLER_PLUS_GAP,eventually
5960,PLUS_FILLER_MINUS_GAP,Kim
5960,MINUS_FILLER_MINUS_GAP,Kim
5961,PLUS_FILLER_PLUS_GAP,eventually
5961,MINUS_FILLER_PLUS_GAP,eventually
5961,PLUS_FILLER_MINUS_GAP,you
5961,MINUS_FILLER_MINUS_GAP,you
5962,PLUS_FILLER_PLUS_GAP,eventually
5962,MINUS_FILLER_PLUS_GAP,eventually
5962,PLUS_FILLER_MINUS_GAP,us
5962,MINUS_FILLER_MINUS_GAP,us
5963,PLUS_FILLER_PLUS_GAP,eventually
5963,MINUS_FILLER_PLUS_GAP,eventually
5963,PLUS_FILLER_MINUS_GAP,Kim
5963,MINUS_FILLER_MINUS_GAP,Kim
5964,PLUS_FILLER_PLUS_GAP,eventually
5964,MINUS_FILLER_PLUS_GAP,eventually
5964,PLUS_FILLER_MINUS_GAP,you
5964,MINUS_FILLER_MINUS_GAP,you
5965,PLUS_FILLER_PLUS_GAP,soon
5965,MINUS_FILLER_PLUS_GAP,soon
5965,PLUS_FILLER_MINUS_GAP,us
5965,MINUS_FILLER_MINUS_GAP,us
5966,PLUS_FILLER_PLUS_GAP,soon
5966,MINUS_FILLER_PLUS_GAP,soon
5966,PLUS_FILLER_MINUS_GAP,you
5966,MINUS_FILLER_MINUS_GAP,you
5967,PLUS_FILLER_PLUS_GAP,soon
5967,MINUS_FILLER_PLUS_GAP,soon
5967,PLUS_FILLER_MINUS_GAP,Kim
5967,MINUS_FILLER_MINUS_GAP,Kim
5968,PLUS_FILLER_PLUS_GAP,soon
5968,MINUS_FILLER_PLUS_GAP,soon
5968,PLUS_FILLER_MINUS_GAP,us
5968,MINUS_FILLER_MINUS_GAP,us
5969,PLUS_FILLER_PLUS_GAP,soon
5969,MINUS_FILLER_PLUS_GAP,soon
5969,PLUS_FILLER_MINUS_GAP,you
5969,MINUS_FILLER_MINUS_GAP,you
5970,PLUS_FILLER_PLUS_GAP,soon
5970,MINUS_FILLER_PLUS_GAP,soon
5970,PLUS_FILLER_MINUS_GAP,Kim
5970,MINUS_FILLER_MINUS_GAP,Kim
5971,PLUS_FILLER_PLUS_GAP,eventually
5971,MINUS_FILLER_PLUS_GAP,eventually
5971,PLUS_FILLER_MINUS_GAP,Kim
5971,MINUS_FILLER_MINUS_GAP,Kim
5972,PLUS_FILLER_PLUS_GAP,eventually
5972,MINUS_FILLER_PLUS_GAP,eventually
5972,PLUS_FILLER_MINUS_GAP,you
5972,MINUS_FILLER_MINUS_GAP,you
5973,PLUS_FILLER_PLUS_GAP,eventually
5973,MINUS_FILLER_PLUS_GAP,eventually
5973,PLUS_FILLER_MINUS_GAP,us
5973,MINUS_FILLER_MINUS_GAP,us
5974,PLUS_FILLER_PLUS_GAP,eventually
5974,MINUS_FILLER_PLUS_GAP,eventually
5974,PLUS_FILLER_MINUS_GAP,Kim
5974,MINUS_FILLER_MINUS_GAP,Kim
5975,PLUS_FILLER_PLUS_GAP,eventually
5975,MINUS_FILLER_PLUS_GAP,eventually
5975,PLUS_FILLER_MINUS_GAP,you
5975,MINUS_FILLER_MINUS_GAP,you
5976,PLUS_FILLER_PLUS_GAP,eventually
5976,MINUS_FILLER_PLUS_GAP,eventually
5976,PLUS_FILLER_MINUS_GAP,us
5976,MINUS_FILLER_MINUS_GAP,us
