sentence_type,item_id,condition,full_sentence
that_trace,33,that_no-gap_thatcomp_subj,You know that the lobbyist believed that the millionaire supported the candidate last year .
that_trace,34,what_gap_nocomp_obj,I know who the coach said the president congratulated over lunch .
that_trace,34,that_gap_nocomp_obj,I know that the coach said the president congratulated over lunch .
that_trace,34,what_no-gap_nocomp_obj,I know who the coach said the president congratulated the athletes over lunch .
that_trace,34,that_no-gap_noqcomp_obj,I know that the coach said the president congratulated the athletes over lunch .
that_trace,34,what_gap_thatcomp_obj,I know who the coach said that the president congratulated over lunch .
that_trace,34,that_gap_thatcomp_obj,I know that the coach said that the president congratulated over lunch .
that_trace,34,what_no-gap_thatcomp_obj,I know who the coach said that the president congratulated the athletes over lunch .
that_trace,34,that_no-gap_thatcomp_obj,I know that the coach said that the president congratulated the athletes over lunch .
that_trace,34,what_gap_nocomp_subj,I know who the coach said congratulated the athletes over lunch .
that_trace,34,that_gap_nocomp_subj,I know that the coach said congratulated the athletes over lunch .
that_trace,34,what_no-gap_nocomp_subj,I know who the coach said the president congratulated the athletes over lunch .
that_trace,34,that_no-gap_noqcomp_subj,I know that the coach said the president congratulated the athletes over lunch .
that_trace,34,what_gap_thatcomp_subj,I know who the coach said that congratulated the athletes over lunch .
that_trace,34,that_gap_thatcomp_subj,I know that the coach said that congratulated the athletes over lunch .
that_trace,34,what_no-gap_thatcomp_subj,I know who the coach said that the president congratulated the athletes over lunch .
that_trace,34,that_no-gap_thatcomp_subj,I know that the coach said that the president congratulated the athletes over lunch .
that_trace,35,what_gap_nocomp_obj,You know who the woman said the man introduced to his family .
that_trace,35,that_gap_nocomp_obj,You know that the woman said the man introduced to his family .
that_trace,35,what_no-gap_nocomp_obj,You know who the woman said the man introduced his friends to his family .
that_trace,35,that_no-gap_noqcomp_obj,You know that the woman said the man introduced his friends to his family .
that_trace,35,what_gap_thatcomp_obj,You know who the woman said that the man introduced to his family .
that_trace,35,that_gap_thatcomp_obj,You know that the woman said that the man introduced to his family .
that_trace,35,what_no-gap_thatcomp_obj,You know who the woman said that the man introduced his friends to his family .
that_trace,35,that_no-gap_thatcomp_obj,You know that the woman said that the man introduced his friends to his family .
that_trace,35,what_gap_nocomp_subj,You know who the woman said introduced his friends to his family .
that_trace,35,that_gap_nocomp_subj,You know that the woman said introduced his friends to his family .
that_trace,35,what_no-gap_nocomp_subj,You know who the woman said the man introduced his friends to his family .
that_trace,35,that_no-gap_noqcomp_subj,You know that the woman said the man introduced his friends to his family .
that_trace,35,what_gap_thatcomp_subj,You know who the woman said that introduced his friends to his family .
that_trace,35,that_gap_thatcomp_subj,You know that the woman said that introduced his friends to his family .
that_trace,35,what_no-gap_thatcomp_subj,You know who the woman said that the man introduced his friends to his family .
that_trace,35,that_no-gap_thatcomp_subj,You know that the woman said that the man introduced his friends to his family .
that_trace,36,what_gap_nocomp_obj,He knows who the man believed the woman waited for at the bus stop .
that_trace,36,that_gap_nocomp_obj,He knows that the man believed the woman waited for at the bus stop .
that_trace,36,what_no-gap_nocomp_obj,He knows who the man believed the woman waited for her friend at the bus stop .
that_trace,36,that_no-gap_noqcomp_obj,He knows that the man believed the woman waited for her friend at the bus stop .
that_trace,36,what_gap_thatcomp_obj,He knows who the man believed that the woman waited for at the bus stop .
that_trace,36,that_gap_thatcomp_obj,He knows that the man believed that the woman waited for at the bus stop .
that_trace,36,what_no-gap_thatcomp_obj,He knows who the man believed that the woman waited for her friend at the bus stop .
that_trace,36,that_no-gap_thatcomp_obj,He knows that the man believed that the woman waited for her friend at the bus stop .
that_trace,36,what_gap_nocomp_subj,He knows who the man believed waited for her friend at the bus stop .
that_trace,36,that_gap_nocomp_subj,He knows that the man believed waited for her friend at the bus stop .
that_trace,36,what_no-gap_nocomp_subj,He knows who the man believed the woman waited for her friend at the bus stop .
that_trace,36,that_no-gap_noqcomp_subj,He knows that the man believed the woman waited for her friend at the bus stop .
that_trace,36,what_gap_thatcomp_subj,He knows who the man believed that waited for her friend at the bus stop .
that_trace,36,that_gap_thatcomp_subj,He knows that the man believed that waited for her friend at the bus stop .
that_trace,36,what_no-gap_thatcomp_subj,He knows who the man believed that the woman waited for her friend at the bus stop .
that_trace,36,that_no-gap_thatcomp_subj,He knows that the man believed that the woman waited for her friend at the bus stop .
that_trace,37,what_gap_nocomp_obj,She knows who the police said the inspectors interrogated last night .
that_trace,37,that_gap_nocomp_obj,She knows that the police said the inspectors interrogated last night .
that_trace,37,what_no-gap_nocomp_obj,She knows who the police said the inspectors interrogated the criminal last night .
that_trace,37,that_no-gap_noqcomp_obj,She knows that the police said the inspectors interrogated the criminal last night .
that_trace,37,what_gap_thatcomp_obj,She knows who the police said that the inspectors interrogated last night .
that_trace,37,that_gap_thatcomp_obj,She knows that the police said that the inspectors interrogated last night .
that_trace,37,what_no-gap_thatcomp_obj,She knows who the police said that the inspectors interrogated the criminal last night .
that_trace,37,that_no-gap_thatcomp_obj,She knows that the police said that the inspectors interrogated the criminal last night .
that_trace,37,what_gap_nocomp_subj,She knows who the police said interrogated the criminal last night .
that_trace,37,that_gap_nocomp_subj,She knows that the police said interrogated the criminal last night .
that_trace,37,what_no-gap_nocomp_subj,She knows who the police said the inspectors interrogated the criminal last night .
that_trace,37,that_no-gap_noqcomp_subj,She knows that the police said the inspectors interrogated the criminal last night .
that_trace,37,what_gap_thatcomp_subj,She knows who the police said that interrogated the criminal last night .
that_trace,37,that_gap_thatcomp_subj,She knows that the police said that interrogated the criminal last night .
that_trace,37,what_no-gap_thatcomp_subj,She knows who the police said that the inspectors interrogated the criminal last night .
that_trace,37,that_no-gap_thatcomp_subj,She knows that the police said that the inspectors interrogated the criminal last night .
that_trace,38,what_gap_nocomp_obj,They know who the nurse said the old man thanked on the street .
that_trace,38,that_gap_nocomp_obj,They know that the nurse said the old man thanked on the street .
that_trace,38,what_no-gap_nocomp_obj,They know who the nurse said the old man thanked the tailor on the street .
that_trace,38,that_no-gap_noqcomp_obj,They know that the nurse said the old man thanked the tailor on the street .
that_trace,38,what_gap_thatcomp_obj,They know who the nurse said that the old man thanked on the street .
that_trace,38,that_gap_thatcomp_obj,They know that the nurse said that the old man thanked on the street .
that_trace,38,what_no-gap_thatcomp_obj,They know who the nurse said that the old man thanked the tailor on the street .
that_trace,38,that_no-gap_thatcomp_obj,They know that the nurse said that the old man thanked the tailor on the street .
